MC simulation of a multilayer film [500 nm of Ir,250 nm of Ag,50000 nm of SiO2] at 30.0 keV + CSF + BSF
Characteristic
Type:	Characteristic
# of electrons	10000
# of scattering events	6069846
Transition	Generated (1/mSr)	Transmitted (1/mSr)
O K-L3	5405.697647171536	1.9890299046903218E-10
Si K-L3	3198.8120312730944	91.55493681071994
Si K-M3	54.52625986214278	2.271920414153009
Ag L2-N4	286.44961016603907	14.625760506251893
Ag L3-M5	7402.385279720045	128.21500596867762
Ir L2-N4	3125.5585256697295	2846.5192370974155
Ir L3-M5	43306.84420584269	39840.196648995385
Ir M4-N6	121370.51819642303	28914.5723263219
Ir M5-N7	223774.1320533564	118594.24801490197
Bremsstrahlung Fluorescence
Type:	Continuum Fluorescence
# of electrons	10000
# of scattering events	605133
Transition	Generated (1/mSr)	Transmitted (1/mSr)
O K-L3	51.43890253548218	7.846581608163085E-13
Si K-L3	1010.7851278902467	7.910540830012179
Si K-M3	17.229625251283903	0.20866081345566986
Ag L2-N4	4.140830813642716	0.205375016996588
Ag L3-M5	75.30320320455084	1.287611191442813
Ir L2-N4	150.8550053083266	132.3729142005963
Ir L3-M5	1514.061137397332	1351.300908259813
Ir M4-N6	868.2582072935459	174.2812518806117
Ir M5-N7	1550.3269535060938	754.1849943915827
Characteristic Fluorescence
Type:	Characteristic Fluorescence
# of electrons	10000
# of scattering events	607992
Transition	Generated (1/mSr)	Transmitted (1/mSr)
O K-L3	57.00483747920889	1.0822854824935427E-12
Si K-L3	1360.694583223659	25.255223005145332
Si K-M3	23.194106347141	0.6410371525519855
Ag L2-N4	1.3202777383748008	0.06497391179943
Ag L3-M5	25.875229284722675	0.4413435817255727
Ir L2-N4	2.467362706452882	2.173370510951873
Ir L3-M5	107.5054742941757	96.1311428553144
Ir M4-N6	236.07675829936238	47.220781831484786
Ir M5-N7	1697.5558441843316	849.4942294454692
